player_id,season,game_type,fgm,fga,pts,reb,ast,minutes,games_played,ppm,team_id,league_id,full_name,position_simple,status,jersey_number,team_full_name,division,conference
76.0,2022,,188,382,546,158,91,1315.085,59,0.415182288597315,28.0,,Luke Kennard,,,10.0,Memphis Grizzlies,Southwest,Western
77.0,2022,,71,164,212,49,31,377.415,11,0.5617158830465138,15.0,,RJ Barrett,,,9.0,New York Knicks,Atlantic,Eastern
77.0,2022,,510,1176,1431,368,201,2475.465,73,0.5780732104877265,15.0,,RJ Barrett,,,9.0,New York Knicks,Atlantic,Eastern
78.0,2022,,152,332,415,177,33,951.7233333,63,0.4360510932951821,27.0,,Kevin Knox II,,,24.0,Detroit Pistons,Central,Eastern
79.0,2022,,247,515,636,210,326,1696.086667,62,0.3749808381696334,27.0,,Monte Morris,,,5.0,Detroit Pistons,Central,Eastern
81.0,2022,,48,132,135,62,58,607.5916667,47,0.2221886957950274,29.0,,Frank Ntilikina,,,44.0,Charlotte Hornets,Southeast,Eastern
84.0,2022,,11,23,34,51,14,219.77,11,0.1547071938845156,15.0,,Isaiah Hartenstein,,,55.0,New York Knicks,Atlantic,Eastern
84.0,2022,,175,327,406,536,102,1628.216667,82,0.2493525635922016,15.0,,Isaiah Hartenstein,,,55.0,New York Knicks,Atlantic,Eastern
85.0,2022,,139,312,387,88,57,989.6066667,40,0.3910644633089556,12.0,,Cam Reddish,,,5.0,Los Angeles Lakers,Pacific,Western
86.0,2022,,60,149,175,22,61,230.075,6,0.7606215364555037,1.0,,Trae Young,,,11.0,Atlanta Hawks,Southeast,Eastern
86.0,2022,,597,1390,1914,217,741,2540.74,73,0.7533238347882901,1.0,,Trae Young,,,11.0,Atlanta Hawks,Southeast,Eastern
87.0,2022,,0,5,0,3,1,10.06333333,5,0.0,4.0,,Vlatko Cancar,,,31.0,Denver Nuggets,Northwest,Western
87.0,2022,,108,227,297,128,80,889.0233333,60,0.3340744712487514,4.0,,Vlatko Cancar,,,31.0,Denver Nuggets,Northwest,Western
90.0,2022,,38,93,133,38,25,205.2716667,7,0.647921859544194,20.0,,Malik Monk,,,0.0,Sacramento Kings,Pacific,Western
90.0,2022,,357,796,1041,203,298,1719.235,77,0.6055018656553642,20.0,,Malik Monk,,,0.0,Sacramento Kings,Pacific,Western
91.0,2022,,55,122,155,62,31,451.2616667,37,0.3434814242776008,17.0,,Admiral Schofield,,,25.0,Orlando Magic,Southeast,Eastern
92.0,2022,,0,0,0,0,0,0.97,1,0.0,10.0,,Amir Coffey,,,7.0,LA Clippers,Pacific,Western
92.0,2022,,56,145,172,53,53,625.2766667,50,0.2750782320212877,10.0,,Amir Coffey,,,7.0,LA Clippers,Pacific,Western
93.0,2022,,14,46,46,25,13,241.7733333,9,0.1902608504095104,15.0,,Quentin Grimes,,,6.0,New York Knicks,Atlantic,Eastern
93.0,2022,,282,602,799,229,150,2120.906667,71,0.3767256770097182,15.0,,Quentin Grimes,,,6.0,New York Knicks,Atlantic,Eastern
94.0,2022,,39,85,100,34,7,224.265,6,0.445901054555994,1.0,,De'Andre Hunter,,,12.0,Atlanta Hawks,Southeast,Eastern
94.0,2022,,379,822,1029,284,94,2125.63,67,0.4840917751443101,1.0,,De'Andre Hunter,,,12.0,Atlanta Hawks,Southeast,Eastern
97.0,2022,,77,169,220,135,52,929.7683333,37,0.2366180822906286,2.0,,Maxi Kleber,,,42.0,Dallas Mavericks,Southwest,Western
100.0,2022,,19,33,53,16,11,132.9833333,5,0.3985461838321961,10.0,,Terance Mann,,,14.0,LA Clippers,Pacific,Western
100.0,2022,,272,524,713,276,184,1872.176667,81,0.3808401271993846,10.0,,Terance Mann,,,14.0,LA Clippers,Pacific,Western
101.0,2022,,30,70,77,39,7,174.745,11,0.4406420784571804,19.0,,Obi Toppin,,,1.0,Indiana Pacers,Central,Eastern
101.0,2022,,187,419,497,187,66,1050.508333,67,0.4731042909299797,19.0,,Obi Toppin,,,1.0,Indiana Pacers,Central,Eastern
102.0,2022,,15,25,36,38,7,131.1566667,6,0.2744809006342336,1.0,,Onyeka Okongwu,,,17.0,Atlanta Hawks,Southeast,Eastern
102.0,2022,,317,497,791,576,81,1848.555,80,0.4279017935630803,1.0,,Onyeka Okongwu,,,17.0,Atlanta Hawks,Southeast,Eastern
103.0,2022,,99,234,267,162,31,652.665,20,0.4090919537588196,4.0,,Michael Porter Jr.,,,1.0,Denver Nuggets,Northwest,Western
103.0,2022,,398,817,1080,341,65,1797.893333,62,0.6007030451566839,4.0,,Michael Porter Jr.,,,1.0,Denver Nuggets,Northwest,Western
105.0,2022,,109,230,306,54,62,442.8716667,11,0.6909450818565992,15.0,,Jalen Brunson,,,11.0,New York Knicks,Atlantic,Eastern
105.0,2022,,587,1195,1633,241,421,2378.671667,68,0.686517615127418,15.0,,Jalen Brunson,,,11.0,New York Knicks,Atlantic,Eastern
107.0,2022,,277,610,781,288,235,1551.76,60,0.5032994793009228,17.0,,Cole Anthony,,,50.0,Orlando Magic,Southeast,Eastern
108.0,2022,,3,9,7,3,5,19.56666667,4,0.3577512776221889,10.0,,Xavier Moon,,,15.0,LA Clippers,Pacific,Western
109.0,2022,,23,66,72,13,8,175.2216667,8,0.4109080877724581,15.0,,Immanuel Quickley,,,5.0,New York Knicks,Atlantic,Eastern
109.0,2022,,419,936,1209,337,279,2344.105,81,0.5157618792673536,15.0,,Immanuel Quickley,,,5.0,New York Knicks,Atlantic,Eastern
110.0,2022,,34,68,92,19,50,188.7666667,6,0.4873741832090104,18.0,,Skylar Mays,,,5.0,Portland Trail Blazers,Northwest,Western
111.0,2022,,2,4,5,2,0,12.21333333,5,0.4093886463999423,4.0,,Zeke Nnaji,,,22.0,Denver Nuggets,Northwest,Western
111.0,2022,,110,196,277,138,18,727.7983333,53,0.3805999372711122,4.0,,Zeke Nnaji,,,22.0,Denver Nuggets,Northwest,Western
113.0,2022,,719,1449,2138,569,529,2390.471667,66,0.8943841625544773,2.0,,Luka Doncic,,,77.0,Dallas Mavericks,Southwest,Western
114.0,2022,,257,613,698,210,246,1313.215,65,0.5315199719771706,26.0,,Talen Horton-Tucker,,,5.0,Utah Jazz,Northwest,Western
115.0,2022,,102,237,302,87,54,749.635,47,0.4028627265269097,9.0,,R.J. Hampton,,,4.0,Miami Heat,Southeast,Eastern
117.0,2022,,1,4,3,2,1,20.33,8,0.1475651746187899,15.0,,Miles McBride,,,2.0,New York Knicks,Atlantic,Eastern
117.0,2022,,77,215,222,50,72,760.2466667,64,0.2920104878113239,15.0,,Miles McBride,,,2.0,New York Knicks,Atlantic,Eastern
