game_id,league_id,season,game_type,game_date,game_time,game_status,home_team_id,away_team_id,home_score,away_score,point_difference
773,NBA,2022,regular,2/1/2023,8:00 PM,finished,14,6,119,114,5
774,NBA,2022,regular,2/1/2023,8:00 PM,finished,22,20,109,119,10
775,NBA,2022,regular,2/1/2023,9:00 PM,finished,26,23,131,128,3
776,NBA,2022,regular,2/1/2023,10:00 PM,finished,16,1,100,132,32
777,NBA,2022,regular,2/2/2023,7:00 PM,finished,19,12,111,112,1
778,NBA,2022,regular,2/2/2023,7:30 PM,finished,5,28,128,113,15
779,NBA,2022,regular,2/2/2023,7:30 PM,finished,15,9,106,104,2
780,NBA,2022,regular,2/2/2023,8:00 PM,finished,7,29,114,98,16
781,NBA,2022,regular,2/2/2023,8:30 PM,finished,2,0,111,106,5
782,NBA,2022,regular,2/2/2023,9:00 PM,finished,4,6,134,117,17
783,NBA,2022,regular,2/2/2023,10:00 PM,finished,11,10,106,105,1
784,NBA,2022,regular,2/3/2023,7:00 PM,finished,27,29,118,112,6
785,NBA,2022,regular,2/3/2023,7:00 PM,finished,19,20,107,104,3
786,NBA,2022,regular,2/3/2023,7:00 PM,finished,25,18,116,124,8
787,NBA,2022,regular,2/3/2023,7:30 PM,finished,3,16,94,106,12
788,NBA,2022,regular,2/3/2023,8:00 PM,finished,8,23,111,117,6
789,NBA,2022,regular,2/3/2023,8:00 PM,finished,14,17,120,127,7
790,NBA,2022,regular,2/3/2023,8:00 PM,finished,22,21,125,137,12
791,NBA,2022,regular,2/3/2023,9:00 PM,finished,26,1,108,115,7
792,NBA,2022,regular,2/4/2023,6:00 PM,finished,13,25,125,123,2
793,NBA,2022,regular,2/4/2023,7:00 PM,finished,27,16,100,116,16
794,NBA,2022,regular,2/4/2023,7:00 PM,finished,15,10,128,134,6
795,NBA,2022,regular,2/4/2023,8:00 PM,finished,7,18,129,121,8
796,NBA,2022,regular,2/4/2023,8:00 PM,finished,11,9,123,115,8
797,NBA,2022,regular,2/4/2023,6:00 PM,finished,0,12,131,126,5
798,NBA,2022,regular,2/4/2023,8:00 PM,finished,24,8,153,121,32
799,NBA,2022,regular,2/4/2023,8:30 PM,finished,6,2,119,113,6
800,NBA,2022,regular,2/4/2023,9:00 PM,finished,4,1,128,108,20
801,NBA,2022,regular,2/5/2023,1:00 PM,finished,29,17,113,119,6
802,NBA,2022,regular,2/5/2023,5:00 PM,finished,19,5,103,122,19
803,NBA,2022,regular,2/5/2023,6:00 PM,finished,15,21,108,97,11
804,NBA,2022,regular,2/5/2023,6:00 PM,finished,28,23,103,106,3
805,NBA,2022,regular,2/5/2023,7:00 PM,finished,14,4,128,98,30
806,NBA,2022,regular,2/5/2023,7:00 PM,finished,0,20,136,104,32
807,NBA,2022,regular,2/6/2023,7:00 PM,finished,27,3,99,111,12
808,NBA,2022,regular,2/6/2023,7:00 PM,finished,25,5,91,114,23
809,NBA,2022,regular,2/6/2023,7:30 PM,finished,13,10,116,124,8
810,NBA,2022,regular,2/6/2023,8:00 PM,finished,7,22,128,104,24
811,NBA,2022,regular,2/6/2023,8:00 PM,finished,8,20,120,140,20
812,NBA,2022,regular,2/6/2023,9:00 PM,finished,26,2,111,124,13
813,NBA,2022,regular,2/6/2023,10:00 PM,finished,6,24,141,114,27
814,NBA,2022,regular,2/6/2023,10:00 PM,finished,18,11,108,127,19
815,NBA,2022,regular,2/7/2023,7:00 PM,finished,17,15,98,102,4
816,NBA,2022,regular,2/7/2023,7:30 PM,finished,13,16,112,116,4
817,NBA,2022,regular,2/7/2023,7:30 PM,finished,0,1,116,107,9
818,NBA,2022,regular,2/7/2023,8:00 PM,finished,28,7,104,89,15
819,NBA,2022,regular,2/7/2023,9:00 PM,finished,4,14,146,112,34
820,NBA,2022,regular,2/7/2023,10:00 PM,finished,12,24,130,133,3
821,NBA,2022,regular,2/8/2023,7:00 PM,finished,5,27,113,85,28
822,NBA,2022,regular,2/8/2023,7:00 PM,finished,25,29,118,104,14
823,NBA,2022,regular,2/8/2023,7:30 PM,finished,3,21,106,99,7
824,NBA,2022,regular,2/8/2023,7:30 PM,finished,9,19,116,111,5
825,NBA,2022,regular,2/8/2023,7:30 PM,finished,23,22,112,98,14
826,NBA,2022,regular,2/8/2023,8:00 PM,finished,8,20,128,130,2
827,NBA,2022,regular,2/8/2023,9:00 PM,finished,26,14,118,143,25
828,NBA,2022,regular,2/8/2023,10:00 PM,finished,10,2,104,110,6
829,NBA,2022,regular,2/8/2023,10:00 PM,finished,18,6,125,122,3
830,NBA,2022,regular,2/9/2023,7:00 PM,finished,17,4,115,104,11
831,NBA,2022,regular,2/9/2023,7:30 PM,finished,1,16,116,107,9
832,NBA,2022,regular,2/9/2023,7:30 PM,finished,13,7,116,105,11
833,NBA,2022,regular,2/9/2023,10:00 PM,finished,12,11,106,115,9
834,NBA,2022,regular,2/10/2023,7:00 PM,finished,27,22,138,131,7
835,NBA,2022,regular,2/10/2023,7:00 PM,finished,19,16,104,117,13
836,NBA,2022,regular,2/10/2023,7:00 PM,finished,21,15,119,108,11
837,NBA,2022,regular,2/10/2023,7:30 PM,finished,3,29,127,116,11
838,NBA,2022,regular,2/10/2023,7:30 PM,finished,23,26,116,122,6
839,NBA,2022,regular,2/10/2023,8:00 PM,finished,9,8,97,95,2
840,NBA,2022,regular,2/10/2023,8:00 PM,finished,28,14,128,107,21
841,NBA,2022,regular,2/10/2023,10:00 PM,finished,0,5,107,118,11
842,NBA,2022,regular,2/10/2023,10:00 PM,finished,18,24,129,138,9
843,NBA,2022,regular,2/10/2023,10:00 PM,finished,20,2,114,122,8
844,NBA,2022,regular,2/10/2023,10:30 PM,finished,10,11,106,119,13
845,NBA,2022,regular,2/11/2023,6:00 PM,finished,13,21,98,101,3
846,NBA,2022,regular,2/11/2023,7:00 PM,finished,29,4,105,119,14
847,NBA,2022,regular,2/11/2023,7:00 PM,finished,17,9,103,107,4
848,NBA,2022,regular,2/11/2023,7:00 PM,finished,25,19,127,113,14
849,NBA,2022,regular,2/11/2023,7:30 PM,finished,1,22,125,106,19
850,NBA,2022,regular,2/11/2023,7:30 PM,finished,15,26,126,120,6
851,NBA,2022,regular,2/11/2023,8:00 PM,finished,5,7,97,89,8
852,NBA,2022,regular,2/11/2023,8:30 PM,finished,6,12,103,109,6
853,NBA,2022,regular,2/11/2023,10:00 PM,finished,20,2,133,128,5
854,NBA,2022,regular,2/12/2023,2:00 PM,finished,3,28,119,109,10
855,NBA,2022,regular,2/12/2023,3:00 PM,finished,23,27,119,118,1
856,NBA,2022,regular,2/13/2023,7:00 PM,finished,29,1,144,138,6
857,NBA,2022,regular,2/13/2023,7:00 PM,finished,5,22,117,109,8
858,NBA,2022,regular,2/13/2023,7:00 PM,finished,19,26,117,123,6
859,NBA,2022,regular,2/13/2023,7:00 PM,finished,21,8,123,104,19
860,NBA,2022,regular,2/13/2023,7:30 PM,finished,9,4,108,112,4
861,NBA,2022,regular,2/13/2023,7:30 PM,finished,15,13,124,106,18
862,NBA,2022,regular,2/13/2023,8:00 PM,finished,7,17,91,100,9
863,NBA,2022,regular,2/13/2023,8:00 PM,finished,24,0,100,103,3
864,NBA,2022,regular,2/13/2023,8:30 PM,finished,2,14,121,124,3
865,NBA,2022,regular,2/13/2023,10:00 PM,finished,6,25,135,126,9
866,NBA,2022,regular,2/13/2023,10:00 PM,finished,18,12,127,115,12
867,NBA,2022,regular,2/14/2023,7:30 PM,finished,23,17,123,113,10
868,NBA,2022,regular,2/14/2023,7:30 PM,finished,11,3,131,125,6
869,NBA,2022,regular,2/14/2023,9:00 PM,finished,16,20,120,109,11
870,NBA,2022,regular,2/14/2023,10:00 PM,finished,10,6,134,124,10
871,NBA,2022,regular,2/14/2023,10:00 PM,finished,18,25,101,126,25
872,NBA,2022,regular,2/15/2023,7:00 PM,finished,29,22,120,110,10
873,NBA,2022,regular,2/15/2023,7:00 PM,finished,19,7,117,113,4
874,NBA,2022,regular,2/15/2023,7:30 PM,finished,21,5,118,112,6
875,NBA,2022,regular,2/15/2023,7:30 PM,finished,1,15,101,122,21
876,NBA,2022,regular,2/15/2023,7:30 PM,finished,3,27,127,109,18
877,NBA,2022,regular,2/15/2023,7:30 PM,finished,13,9,116,105,11
878,NBA,2022,regular,2/15/2023,8:00 PM,finished,28,26,117,111,6
879,NBA,2022,regular,2/15/2023,8:00 PM,finished,24,8,133,96,37
880,NBA,2022,regular,2/15/2023,9:00 PM,finished,4,2,118,109,9
881,NBA,2022,regular,2/15/2023,10:00 PM,finished,12,0,120,102,18
882,NBA,2022,regular,2/16/2023,7:30 PM,finished,7,11,100,112,12
883,NBA,2022,regular,2/16/2023,8:00 PM,finished,14,25,106,114,8
884,NBA,2022,regular,2/16/2023,10:00 PM,finished,16,10,107,116,9
885,NBA,2022,regular,2/23/2023,7:00 PM,finished,5,4,109,115,6
886,NBA,2022,regular,2/23/2023,7:00 PM,finished,19,3,138,142,4
887,NBA,2022,regular,2/23/2023,7:00 PM,finished,17,27,108,106,2
888,NBA,2022,regular,2/23/2023,7:30 PM,finished,21,28,110,105,5
889,NBA,2022,regular,2/23/2023,7:30 PM,finished,23,0,115,110,5
890,NBA,2022,regular,2/23/2023,8:30 PM,finished,2,22,142,116,26
891,NBA,2022,regular,2/23/2023,9:00 PM,finished,26,24,120,119,1
892,NBA,2022,regular,2/23/2023,10:00 PM,finished,12,6,124,111,13
893,NBA,2022,regular,2/23/2023,10:00 PM,finished,20,18,133,116,17
894,NBA,2022,regular,2/24/2023,7:00 PM,finished,25,15,109,115,6
895,NBA,2022,regular,2/24/2023,7:30 PM,finished,1,5,136,119,17
896,NBA,2022,regular,2/24/2023,7:30 PM,finished,11,9,128,99,29
897,NBA,2022,regular,2/24/2023,8:00 PM,finished,14,29,113,121,8
898,NBA,2022,regular,2/24/2023,10:00 PM,finished,16,24,124,115,9
899,NBA,2022,regular,2/24/2023,8:00 PM,finished,7,13,131,87,44
900,NBA,2022,regular,2/24/2023,10:00 PM,finished,6,8,116,101,15
901,NBA,2022,regular,2/24/2023,10:30 PM,finished,10,20,175,176,1
902,NBA,2022,regular,2/25/2023,12:00 PM,finished,27,23,91,95,4
903,NBA,2022,regular,2/25/2023,7:00 PM,finished,29,9,108,103,5
904,NBA,2022,regular,2/25/2023,7:00 PM,finished,17,19,108,121,13
905,NBA,2022,regular,2/25/2023,7:30 PM,finished,15,0,128,106,22
906,NBA,2022,regular,2/25/2023,8:00 PM,finished,28,4,112,94,18
907,NBA,2022,regular,2/25/2023,8:30 PM,finished,21,3,107,110,3
908,NBA,2022,regular,2/25/2023,9:00 PM,finished,26,22,118,102,16
909,NBA,2022,regular,2/26/2023,1:00 PM,finished,11,16,104,101,3
910,NBA,2022,regular,2/26/2023,3:00 PM,finished,1,13,129,127,2
911,NBA,2022,regular,2/26/2023,3:30 PM,finished,7,25,102,82,20
912,NBA,2022,regular,2/26/2023,3:30 PM,finished,2,12,108,111,3
913,NBA,2022,regular,2/26/2023,6:00 PM,finished,5,23,118,93,25
914,NBA,2022,regular,2/26/2023,7:00 PM,finished,24,20,115,124,9
915,NBA,2022,regular,2/26/2023,7:30 PM,finished,6,14,109,104,5
916,NBA,2022,regular,2/26/2023,9:00 PM,finished,18,8,131,114,17
917,NBA,2022,regular,2/26/2023,10:00 PM,finished,4,10,134,124,10
918,NBA,2022,regular,2/27/2023,7:00 PM,finished,29,27,117,106,11
919,NBA,2022,regular,2/27/2023,7:00 PM,finished,21,9,99,101,2
920,NBA,2022,regular,2/27/2023,7:30 PM,finished,15,3,109,94,15
921,NBA,2022,regular,2/27/2023,8:00 PM,finished,0,17,93,101,8
922,NBA,2022,regular,2/28/2023,7:30 PM,finished,1,25,116,119,3
923,NBA,2022,regular,2/28/2023,7:30 PM,finished,13,11,104,118,14
924,NBA,2022,regular,2/28/2023,7:30 PM,finished,23,7,104,98,6
925,NBA,2022,regular,2/28/2023,8:00 PM,finished,8,4,112,133,21
926,NBA,2022,regular,2/28/2023,7:30 PM,finished,28,12,121,109,12
927,NBA,2022,regular,2/28/2023,8:00 PM,finished,24,20,117,123,6
928,NBA,2022,regular,2/28/2023,8:30 PM,finished,2,19,122,124,2
929,NBA,2022,regular,2/28/2023,9:00 PM,finished,26,22,94,102,8
930,NBA,2022,regular,2/28/2023,10:00 PM,finished,6,18,123,105,18
931,NBA,2022,regular,2/28/2023,10:00 PM,finished,10,14,101,108,7
932,NBA,2022,regular,3/1/2023,7:00 PM,finished,29,16,91,105,14
933,NBA,2022,regular,3/1/2023,7:00 PM,finished,27,7,115,117,2
934,NBA,2022,regular,3/1/2023,7:30 PM,finished,3,5,117,113,4
935,NBA,2022,regular,3/1/2023,7:30 PM,finished,9,21,96,119,23
936,NBA,2022,regular,3/1/2023,7:30 PM,finished,15,13,142,118,24
937,NBA,2022,regular,3/1/2023,8:00 PM,finished,8,28,99,113,14
938,NBA,2022,regular,3/1/2023,8:00 PM,finished,11,17,139,117,22
939,NBA,2022,regular,3/1/2023,8:00 PM,finished,24,12,117,123,6
940,NBA,2022,regular,3/1/2023,10:00 PM,finished,18,0,110,121,11
941,NBA,2022,regular,3/2/2023,7:00 PM,finished,25,23,119,108,11
942,NBA,2022,regular,3/2/2023,7:30 PM,finished,2,21,133,126,7
943,NBA,2022,regular,3/2/2023,8:30 PM,finished,22,19,110,99,11
944,NBA,2022,regular,3/2/2023,10:00 PM,finished,6,10,115,91,24
945,NBA,2022,regular,3/3/2023,7:00 PM,finished,29,17,106,117,11
946,NBA,2022,regular,3/3/2023,7:30 PM,finished,1,18,129,111,18
947,NBA,2022,regular,3/3/2023,7:30 PM,finished,3,13,105,115,10
948,NBA,2022,regular,3/3/2023,8:00 PM,finished,9,15,120,122,2
949,NBA,2022,regular,3/3/2023,8:00 PM,finished,7,16,104,125,21
950,NBA,2022,regular,3/3/2023,8:00 PM,finished,24,26,130,103,27
951,NBA,2022,regular,3/3/2023,10:00 PM,finished,4,28,113,97,16
952,NBA,2022,regular,3/3/2023,10:00 PM,finished,6,0,108,99,9
953,NBA,2022,regular,3/3/2023,10:00 PM,finished,20,10,128,127,1
954,NBA,2022,regular,3/3/2023,10:30 PM,finished,12,14,102,110,8
955,NBA,2022,regular,3/4/2023,5:00 PM,finished,25,23,109,116,7
956,NBA,2022,regular,3/4/2023,7:30 PM,finished,5,27,114,90,24
957,NBA,2022,regular,3/4/2023,8:00 PM,finished,9,1,117,109,8
958,NBA,2022,regular,3/4/2023,8:00 PM,finished,22,8,110,122,12
959,NBA,2022,regular,3/4/2023,8:30 PM,finished,11,21,130,133,3
960,NBA,2022,regular,3/4/2023,10:00 PM,finished,20,14,134,138,4
961,NBA,2022,regular,3/5/2023,1:00 PM,finished,2,16,126,130,4
962,NBA,2022,regular,3/5/2023,3:30 PM,finished,7,19,122,125,3
963,NBA,2022,regular,3/5/2023,3:30 PM,finished,12,6,113,105,8
964,NBA,2022,regular,3/5/2023,6:00 PM,finished,13,29,102,86,16
965,NBA,2022,regular,3/5/2023,6:00 PM,finished,17,18,119,122,3
966,NBA,2022,regular,3/5/2023,7:00 PM,finished,8,22,142,110,32
967,NBA,2022,regular,3/5/2023,7:00 PM,finished,24,26,129,119,10
968,NBA,2022,regular,3/5/2023,7:30 PM,finished,3,15,129,131,2
969,NBA,2022,regular,3/5/2023,10:00 PM,finished,10,28,135,129,6
970,NBA,2022,regular,3/5/2023,7:30 PM,finished,25,11,111,117,6
971,NBA,2022,regular,3/6/2023,7:00 PM,finished,5,3,118,114,4
972,NBA,2022,regular,3/6/2023,7:00 PM,finished,19,21,143,147,4
973,NBA,2022,regular,3/6/2023,7:30 PM,finished,9,1,130,128,2
974,NBA,2022,regular,3/6/2023,9:00 PM,finished,4,23,118,113,5
975,NBA,2022,regular,3/6/2023,10:00 PM,finished,20,0,123,108,15
976,NBA,2022,regular,3/6/2023,7:00 PM,finished,27,18,104,110,6
977,NBA,2022,regular,3/7/2023,7:00 PM,finished,27,25,117,119,2
978,NBA,2022,regular,3/7/2023,7:00 PM,finished,17,11,123,134,11
979,NBA,2022,regular,3/7/2023,7:30 PM,finished,15,29,105,112,7
980,NBA,2022,regular,3/7/2023,7:30 PM,finished,14,21,94,117,23
981,NBA,2022,regular,3/7/2023,8:00 PM,finished,8,13,96,118,22
982,NBA,2022,regular,3/7/2023,8:00 PM,finished,24,6,137,128,9
983,NBA,2022,regular,3/7/2023,8:30 PM,finished,2,26,120,116,4
984,NBA,2022,regular,3/7/2023,10:00 PM,finished,12,28,112,103,9
985,NBA,2022,regular,3/8/2023,7:00 PM,finished,25,1,120,122,2
986,NBA,2022,regular,3/8/2023,7:30 PM,finished,3,18,115,93,22
987,NBA,2022,regular,3/8/2023,7:30 PM,finished,9,5,100,104,4
988,NBA,2022,regular,3/8/2023,7:30 PM,finished,0,2,113,106,7
989,NBA,2022,regular,3/8/2023,9:00 PM,finished,4,7,96,117,21
990,NBA,2022,regular,3/8/2023,9:00 PM,finished,16,24,132,101,31
991,NBA,2022,regular,3/8/2023,10:00 PM,finished,10,23,108,100,8
992,NBA,2022,regular,3/9/2023,7:00 PM,finished,27,29,103,113,10
993,NBA,2022,regular,3/9/2023,7:00 PM,finished,19,8,134,125,9
994,NBA,2022,regular,3/9/2023,7:00 PM,finished,17,26,124,131,7
995,NBA,2022,regular,3/9/2023,8:00 PM,finished,11,13,118,113,5
996,NBA,2022,regular,3/9/2023,7:30 PM,finished,28,6,131,110,21
997,NBA,2022,regular,3/9/2023,10:00 PM,finished,20,15,122,117,5
998,NBA,2022,regular,3/10/2023,7:00 PM,finished,21,18,120,119,1
999,NBA,2022,regular,3/10/2023,7:00 PM,finished,25,1,107,114,7
1000,NBA,2022,regular,3/10/2023,8:00 PM,finished,9,5,119,115,4
1001,NBA,2022,regular,3/10/2023,8:00 PM,finished,14,13,123,124,1
1002,NBA,2022,regular,3/10/2023,8:00 PM,finished,22,4,128,120,8
1003,NBA,2022,regular,3/10/2023,10:30 PM,finished,12,23,122,112,10
1004,NBA,2022,regular,3/11/2023,4:00 PM,finished,10,15,106,95,11
1005,NBA,2022,regular,3/11/2023,7:00 PM,finished,29,26,111,119,8
1006,NBA,2022,regular,3/11/2023,7:00 PM,finished,27,19,115,121,6
1007,NBA,2022,regular,3/11/2023,7:00 PM,finished,17,9,126,114,12
1008,NBA,2022,regular,3/11/2023,7:30 PM,finished,1,3,125,134,9
1009,NBA,2022,regular,3/11/2023,8:00 PM,finished,8,7,111,119,8
1010,NBA,2022,regular,3/11/2023,8:00 PM,finished,28,2,112,108,4
1011,NBA,2022,regular,3/11/2023,8:30 PM,finished,0,24,96,110,14
1012,NBA,2022,regular,3/11/2023,8:30 PM,finished,6,11,125,116,9
1013,NBA,2022,regular,3/11/2023,9:00 PM,finished,16,20,119,128,9
1014,NBA,2022,regular,3/12/2023,3:30 PM,finished,4,13,120,122,2
1015,NBA,2022,regular,3/12/2023,5:00 PM,finished,29,5,108,114,6
1016,NBA,2022,regular,3/12/2023,6:00 PM,finished,21,25,112,93,19
1017,NBA,2022,regular,3/12/2023,7:00 PM,finished,0,18,127,110,17
1018,NBA,2022,regular,3/12/2023,7:00 PM,finished,22,24,90,102,12
1019,NBA,2022,regular,3/12/2023,9:00 PM,finished,12,15,108,112,4
1020,NBA,2022,regular,3/13/2023,7:00 PM,finished,27,19,117,97,20
1021,NBA,2022,regular,3/13/2023,7:30 PM,finished,1,14,115,136,21
1022,NBA,2022,regular,3/13/2023,7:30 PM,finished,9,26,119,115,4
1023,NBA,2022,regular,3/13/2023,7:30 PM,finished,2,28,88,104,16
1024,NBA,2022,regular,3/13/2023,8:00 PM,finished,8,3,111,109,2
1025,NBA,2022,regular,3/13/2023,10:00 PM,finished,6,16,123,112,11
1026,NBA,2022,regular,3/13/2023,10:00 PM,finished,20,11,124,133,9
1027,NBA,2022,regular,3/14/2023,7:00 PM,finished,29,5,104,120,16
1028,NBA,2022,regular,3/14/2023,7:00 PM,finished,25,27,117,97,20
1029,NBA,2022,regular,3/14/2023,7:30 PM,finished,23,4,125,110,15
1030,NBA,2022,regular,3/14/2023,8:00 PM,finished,0,12,108,123,15
1031,NBA,2022,regular,3/14/2023,8:00 PM,finished,24,13,121,107,14
1032,NBA,2022,regular,3/14/2023,8:00 PM,finished,22,17,132,114,18
1033,NBA,2022,regular,3/14/2023,10:00 PM,finished,16,11,104,116,12
1034,NBA,2022,regular,3/14/2023,10:00 PM,finished,18,15,107,123,16
1035,NBA,2022,regular,3/15/2023,7:30 PM,finished,5,21,109,118,9
1036,NBA,2022,regular,3/15/2023,7:30 PM,finished,9,28,138,119,19
1037,NBA,2022,regular,3/15/2023,8:00 PM,finished,7,20,114,117,3
1038,NBA,2022,regular,3/15/2023,8:00 PM,finished,8,12,114,110,4
1039,NBA,2022,regular,3/15/2023,8:00 PM,finished,14,3,102,104,2
1040,NBA,2022,regular,3/15/2023,8:30 PM,finished,22,2,128,137,9
1041,NBA,2022,regular,3/15/2023,10:00 PM,finished,10,6,134,126,8
1042,NBA,2022,regular,3/16/2023,7:00 PM,finished,27,4,100,119,19
1043,NBA,2022,regular,3/16/2023,7:30 PM,finished,13,20,96,101,5
1044,NBA,2022,regular,3/16/2023,7:30 PM,finished,23,24,128,111,17
1045,NBA,2022,regular,3/16/2023,8:00 PM,finished,11,19,123,139,16
1046,NBA,2022,regular,3/16/2023,10:00 PM,finished,16,17,116,113,3
1047,NBA,2022,regular,3/17/2023,7:00 PM,finished,29,21,82,121,39
1048,NBA,2022,regular,3/17/2023,7:30 PM,finished,1,6,127,119,8
1049,NBA,2022,regular,3/17/2023,7:30 PM,finished,5,25,117,94,23
1050,NBA,2022,regular,3/17/2023,8:00 PM,finished,7,14,139,131,8
1051,NBA,2022,regular,3/17/2023,8:00 PM,finished,8,0,114,112,2
1052,NBA,2022,regular,3/17/2023,8:00 PM,finished,22,28,120,126,6
1053,NBA,2022,regular,3/17/2023,10:00 PM,finished,18,3,112,126,14
1054,NBA,2022,regular,3/17/2023,10:30 PM,finished,12,2,110,111,1
1055,NBA,2022,regular,3/18/2023,1:00 PM,finished,15,4,116,110,6
1056,NBA,2022,regular,3/18/2023,3:00 PM,finished,10,17,108,113,5
1057,NBA,2022,regular,3/18/2023,7:00 PM,finished,19,21,121,141,20
1058,NBA,2022,regular,3/18/2023,7:00 PM,finished,23,14,122,107,15
1059,NBA,2022,regular,3/18/2023,8:00 PM,finished,25,20,118,132,14
1060,NBA,2022,regular,3/18/2023,8:00 PM,finished,7,9,113,99,14
1061,NBA,2022,regular,3/18/2023,8:00 PM,finished,28,6,133,119,14
1062,NBA,2022,regular,3/18/2023,9:00 PM,finished,26,3,118,117,1
1063,NBA,2022,regular,3/19/2023,3:30 PM,finished,13,4,102,108,6
1064,NBA,2022,regular,3/19/2023,3:30 PM,finished,24,16,124,120,4
1065,NBA,2022,regular,3/19/2023,4:00 PM,finished,22,1,126,118,8
1066,NBA,2022,regular,3/19/2023,6:00 PM,finished,27,9,100,112,12
1067,NBA,2022,regular,3/19/2023,7:00 PM,finished,8,0,107,117,10
1068,NBA,2022,regular,3/19/2023,8:00 PM,finished,11,23,118,111,7
1069,NBA,2022,regular,3/19/2023,9:00 PM,finished,18,10,102,117,15
1070,NBA,2022,regular,3/19/2023,9:30 PM,finished,12,17,111,105,6
1071,NBA,2022,regular,3/20/2023,7:00 PM,finished,29,19,115,109,6
1072,NBA,2022,regular,3/20/2023,7:00 PM,finished,21,7,105,109,4
1073,NBA,2022,regular,3/20/2023,7:30 PM,finished,15,14,134,140,6
1074,NBA,2022,regular,3/20/2023,8:00 PM,finished,8,6,108,121,13
1075,NBA,2022,regular,3/20/2023,8:00 PM,finished,28,2,112,108,4
1076,NBA,2022,regular,3/20/2023,9:00 PM,finished,26,20,128,120,8
1077,NBA,2022,regular,3/21/2023,7:00 PM,finished,17,25,122,112,10
1078,NBA,2022,regular,3/21/2023,7:30 PM,finished,1,27,129,107,22
1079,NBA,2022,regular,3/21/2023,7:30 PM,finished,13,5,109,115,6
1080,NBA,2022,regular,3/21/2023,8:00 PM,finished,0,22,119,84,35
1081,NBA,2022,regular,3/21/2023,10:00 PM,finished,20,3,109,132,23
1082,NBA,2022,regular,3/21/2023,10:30 PM,finished,10,24,100,101,1
1083,NBA,2022,regular,3/22/2023,7:00 PM,finished,25,4,104,118,14
1084,NBA,2022,regular,3/22/2023,7:30 PM,finished,9,15,127,120,7
1085,NBA,2022,regular,3/22/2023,7:30 PM,finished,23,19,114,118,4
1086,NBA,2022,regular,3/22/2023,7:30 PM,finished,2,6,125,127,2
1087,NBA,2022,regular,3/22/2023,8:00 PM,finished,7,21,91,116,25
1088,NBA,2022,regular,3/22/2023,8:00 PM,finished,28,8,130,125,5
1089,NBA,2022,regular,3/22/2023,8:00 PM,finished,11,22,130,94,36
1090,NBA,2022,regular,3/22/2023,8:00 PM,finished,14,1,125,124,1
1091,NBA,2022,regular,3/22/2023,9:00 PM,finished,26,18,115,127,12
1092,NBA,2022,regular,3/22/2023,10:00 PM,finished,12,16,122,111,11
1093,NBA,2022,regular,3/23/2023,7:00 PM,finished,17,15,111,106,5
1094,NBA,2022,regular,3/23/2023,7:30 PM,finished,13,5,114,116,2
1095,NBA,2022,regular,3/23/2023,8:00 PM,finished,0,29,115,96,19
1096,NBA,2022,regular,3/23/2023,10:30 PM,finished,10,24,127,105,22
1097,NBA,2022,regular,3/24/2023,7:00 PM,finished,3,19,120,95,25
1098,NBA,2022,regular,3/24/2023,7:00 PM,finished,25,22,136,124,12
1099,NBA,2022,regular,3/24/2023,7:30 PM,finished,23,27,118,97,21
1100,NBA,2022,regular,3/24/2023,8:00 PM,finished,28,8,151,114,37
1101,NBA,2022,regular,3/24/2023,8:30 PM,finished,2,29,109,117,8
1102,NBA,2022,regular,3/24/2023,9:00 PM,finished,26,11,116,144,28
1103,NBA,2022,regular,3/24/2023,10:00 PM,finished,6,21,120,112,8
1104,NBA,2022,regular,3/24/2023,10:00 PM,finished,18,7,96,124,28
1105,NBA,2022,regular,3/24/2023,10:00 PM,finished,20,16,135,127,8
1106,NBA,2022,regular,3/24/2023,10:30 PM,finished,12,24,116,111,5
1107,NBA,2022,regular,3/25/2023,5:00 PM,finished,1,19,143,130,13
1108,NBA,2022,regular,3/25/2023,8:00 PM,finished,9,13,100,129,29
1109,NBA,2022,regular,3/25/2023,9:00 PM,finished,4,11,129,106,23
1110,NBA,2022,regular,3/25/2023,10:00 PM,finished,16,21,125,105,20
1111,NBA,2022,regular,3/25/2023,10:00 PM,finished,20,26,121,113,8
1112,NBA,2022,regular,3/25/2023,10:30 PM,finished,10,0,110,131,21
1113,NBA,2022,regular,3/26/2023,1:00 PM,finished,29,2,110,104,6
1114,NBA,2022,regular,3/26/2023,3:30 PM,finished,12,7,108,118,10
1115,NBA,2022,regular,3/26/2023,6:00 PM,finished,1,28,119,123,4
1116,NBA,2022,regular,3/26/2023,6:00 PM,finished,3,22,137,93,44
1117,NBA,2022,regular,3/26/2023,6:00 PM,finished,5,8,108,91,17
1118,NBA,2022,regular,3/26/2023,6:00 PM,finished,17,13,119,106,13
1119,NBA,2022,regular,3/26/2023,6:00 PM,finished,23,25,114,104,10
1120,NBA,2022,regular,3/26/2023,7:00 PM,finished,18,24,112,118,6
1121,NBA,2022,regular,3/26/2023,8:30 PM,finished,6,14,96,99,3
1122,NBA,2022,regular,3/27/2023,7:00 PM,finished,27,11,117,126,9
1123,NBA,2022,regular,3/27/2023,7:00 PM,finished,19,2,104,127,23
1124,NBA,2022,regular,3/27/2023,7:30 PM,finished,15,8,137,115,22
1125,NBA,2022,regular,3/27/2023,9:00 PM,finished,26,16,103,117,14
1126,NBA,2022,regular,3/27/2023,9:30 PM,finished,4,21,116,111,5
